mean_ranks,created_at,loss,train_loss,epoch
,2022-04-08 14:46:43.890892,"tensor(11.7894, device='cuda:0', grad_fn=<AddBackward0>)","tensor(11.7894, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:43.943369,,11.789387702941895,4.0
,2022-04-08 14:46:44.439359,"tensor(11.5442, device='cuda:0', grad_fn=<AddBackward0>)","tensor(11.5442, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:44.811862,"tensor(13.0940, device='cuda:0', grad_fn=<AddBackward0>)","tensor(13.0940, device='cuda:0', grad_fn=<AddBackward0>)",
377.3999938964844,2022-04-08 14:46:44.935368,,,
302.20001220703125,2022-04-08 14:46:44.977308,,,
121.0999984741211,2022-04-08 14:46:45.019627,,,
666.375,2022-04-08 14:46:45.058658,,,
,2022-04-08 14:46:45.059782,,,4.0
,2022-04-08 14:46:45.553250,"tensor(11.3738, device='cuda:0', grad_fn=<AddBackward0>)","tensor(11.3738, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:45.605775,,11.373763084411621,5.0
,2022-04-08 14:46:46.087357,"tensor(12.2249, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.2249, device='cuda:0', grad_fn=<AddBackward0>)",
,2022-04-08 14:46:46.457443,"tensor(12.1626, device='cuda:0', grad_fn=<AddBackward0>)","tensor(12.1626, device='cuda:0', grad_fn=<AddBackward0>)",
369.3999938964844,2022-04-08 14:46:46.581628,,,
293.70001220703125,2022-04-08 14:46:46.627701,,,
