mean_ranks,created_at,loss,train_loss,epoch
2424.25,2022-03-31 11:10:16.722367,,,
1485.2000732421875,2022-03-31 11:10:16.750188,,,
1899.300048828125,2022-03-31 11:10:16.778254,,,
1862.9000244140625,2022-03-31 11:10:16.806743,,,
2008.0999755859375,2022-03-31 11:10:16.835152,,,
1258.300048828125,2022-03-31 11:10:16.863350,,,
1301.4500732421875,2022-03-31 11:10:16.890961,,,
1099.4500732421875,2022-03-31 11:10:16.919328,,,
2675.699951171875,2022-03-31 11:10:16.947614,,,
1430.3499755859375,2022-03-31 11:10:16.975479,,,
1505.9000244140625,2022-03-31 11:10:17.004094,,,
1051.9000244140625,2022-03-31 11:10:17.032342,,,
1422.7000732421875,2022-03-31 11:10:17.059524,,,
2116.900146484375,2022-03-31 11:10:17.086943,,,
1243.9000244140625,2022-03-31 11:10:17.114195,,,
1259.9000244140625,2022-03-31 11:10:17.142643,,,
3258.25,2022-03-31 11:10:17.170656,,,
2342.650146484375,2022-03-31 11:10:17.198751,,,
799.2999877929688,2022-03-31 11:10:17.226868,,,
1928.5999755859375,2022-03-31 11:10:17.255640,,,
2026.6500244140625,2022-03-31 11:10:17.283501,,,
1485.4500732421875,2022-03-31 11:10:17.311353,,,
1331.6500244140625,2022-03-31 11:10:17.339174,,,
686.7000122070312,2022-03-31 11:10:17.367687,,,
1590.9500732421875,2022-03-31 11:10:17.396043,,,
1816.1500244140625,2022-03-31 11:10:17.424379,,,
1170.4000244140625,2022-03-31 11:10:17.451959,,,
2013.2000732421875,2022-03-31 11:10:17.480363,,,
1825.2000732421875,2022-03-31 11:10:17.510212,,,
1179.5999755859375,2022-03-31 11:10:17.538971,,,
1390.1500244140625,2022-03-31 11:10:17.568533,,,
2223.400146484375,2022-03-31 11:10:17.599143,,,
452.95001220703125,2022-03-31 11:10:17.629851,,,
958.9000244140625,2022-03-31 11:10:17.658527,,,
1014.1000366210938,2022-03-31 11:10:17.687385,,,
2545.650146484375,2022-03-31 11:10:17.717495,,,
1562.800048828125,2022-03-31 11:10:17.748092,,,
1402.5999755859375,2022-03-31 11:10:17.776439,,,
1775.300048828125,2022-03-31 11:10:17.804963,,,
1891.550048828125,2022-03-31 11:10:17.834048,,,
1952.6500244140625,2022-03-31 11:10:17.863825,,,
2593.300048828125,2022-03-31 11:10:17.892726,,,
2166.25,2022-03-31 11:10:17.921742,,,
1611.4000244140625,2022-03-31 11:10:17.951384,,,
1727.7000732421875,2022-03-31 11:10:17.979625,,,
3132.25,2022-03-31 11:10:18.008147,,,
1201.1500244140625,2022-03-31 11:10:18.036740,,,
1404.8499755859375,2022-03-31 11:10:18.065396,,,
2383.199951171875,2022-03-31 11:10:18.093617,,,
