mean_ranks,created_at,loss,train_loss,epoch
2629.449951171875,2022-04-06 15:17:51.670655,,,
3253.0,2022-04-06 15:17:51.712048,,,
1152.7000732421875,2022-04-06 15:17:51.754232,,,
1760.8499755859375,2022-04-06 15:17:51.796598,,,
4122.85009765625,2022-04-06 15:17:51.838357,,,
2213.900146484375,2022-04-06 15:17:51.880221,,,
1136.9000244140625,2022-04-06 15:17:51.922102,,,
1379.2000732421875,2022-04-06 15:17:51.963786,,,
1804.4000244140625,2022-04-06 15:17:52.005267,,,
2155.5,2022-04-06 15:17:52.047163,,,
4239.39990234375,2022-04-06 15:17:52.088713,,,
941.5,2022-04-06 15:17:52.130582,,,
2190.0,2022-04-06 15:17:52.173426,,,
2476.699951171875,2022-04-06 15:17:52.216008,,,
3192.449951171875,2022-04-06 15:17:52.257410,,,
2209.85009765625,2022-04-06 15:17:52.299070,,,
1987.7000732421875,2022-04-06 15:17:52.340087,,,
2815.150146484375,2022-04-06 15:17:52.381896,,,
1521.800048828125,2022-04-06 15:17:52.423716,,,
780.1000366210938,2022-04-06 15:17:52.466179,,,
2422.60009765625,2022-04-06 15:17:52.508639,,,
2771.050048828125,2022-04-06 15:17:52.551795,,,
1962.0,2022-04-06 15:17:52.593415,,,
1577.0999755859375,2022-04-06 15:17:52.635658,,,
2010.8499755859375,2022-04-06 15:17:52.678191,,,
2235.75,2022-04-06 15:17:52.719978,,,
1774.550048828125,2022-04-06 15:17:52.761949,,,
4053.150146484375,2022-04-06 15:17:52.806830,,,
1593.0,2022-04-06 15:17:52.849274,,,
3226.650146484375,2022-04-06 15:17:52.891810,,,
1784.5,2022-04-06 15:17:52.933839,,,
2086.650146484375,2022-04-06 15:17:52.975969,,,
2535.150146484375,2022-04-06 15:17:53.017819,,,
3130.199951171875,2022-04-06 15:17:53.060900,,,
1609.050048828125,2022-04-06 15:17:53.103789,,,
1923.0,2022-04-06 15:17:53.146112,,,
1414.5,2022-04-06 15:17:53.188628,,,
955.4000244140625,2022-04-06 15:17:53.230702,,,
1728.6500244140625,2022-04-06 15:17:53.272650,,,
1213.0,2022-04-06 15:17:53.315356,,,
3716.800048828125,2022-04-06 15:17:53.358140,,,
2618.75,2022-04-06 15:17:53.399936,,,
1242.6500244140625,2022-04-06 15:17:53.444580,,,
1656.050048828125,2022-04-06 15:17:53.486485,,,
1752.9000244140625,2022-04-06 15:17:53.528038,,,
2461.85009765625,2022-04-06 15:17:53.570408,,,
1848.1500244140625,2022-04-06 15:17:53.611930,,,
2883.0,2022-04-06 15:17:53.653898,,,
2185.699951171875,2022-04-06 15:17:53.695499,,,
2395.25,2022-04-06 15:17:53.736725,,,
2115.400146484375,2022-04-06 15:17:53.778118,,,
2089.800048828125,2022-04-06 15:17:53.820310,,,
4612.25,2022-04-06 15:17:53.862084,,,
3211.900146484375,2022-04-06 15:17:53.903697,,,
3737.0,2022-04-06 15:17:53.945601,,,
1834.1500244140625,2022-04-06 15:17:53.986926,,,
3018.85009765625,2022-04-06 15:17:54.027973,,,
1413.550048828125,2022-04-06 15:17:54.069604,,,
2139.25,2022-04-06 15:17:54.110779,,,
2465.60009765625,2022-04-06 15:17:54.152496,,,
2228.5,2022-04-06 15:17:54.194623,,,
1682.7000732421875,2022-04-06 15:17:54.236214,,,
2893.300048828125,2022-04-06 15:17:54.277457,,,
1348.4500732421875,2022-04-06 15:17:54.319868,,,
1503.050048828125,2022-04-06 15:17:54.361763,,,
1491.3499755859375,2022-04-06 15:17:54.403004,,,
2131.800048828125,2022-04-06 15:17:54.445066,,,
730.4000244140625,2022-04-06 15:17:54.486929,,,
2090.25,2022-04-06 15:17:54.528479,,,
2443.10009765625,2022-04-06 15:17:54.570676,,,
